"Feature" "Gain" "Cover" "Frequency"
"2710" "`AXJO_GC=F_price_ratio`" 0 0 0
"2711" "`ZL=F_SI=F_price_ratio`" 0 0 0
"2712" "`XLE_ZC=F_rsi14_ratio`" 0 0 0
"2713" "`MERV_OJ=F_rsi14_ratio`" 0 0 0.001
"2714" "`ZC=F_TLT_rsi14_ratio`" 0 0 0
"2715" "NYA_STI_price_ratio" 0 0 0
"2716" "KLSE_NZ50_rsi14_ratio" 0 0 0
"2717" "XLI_IEF_rsi14_ratio" 0 0 0
"2718" "`BSESN_HE=F_rsi14_ratio`" 0 0 0
"2719" "VIX_FVX_price_ratio" 0 0 0
"2720" "`VIX_HG=F_price_ratio`" 0 0 0
"2721" "`TYX_NG=F_price_ratio`" 0 0 0
"2722" "`JKSE_HE=F_price_ratio`" 0 0 0
"2723" "`BSESN_GC=F_rsi14_ratio`" 0 0 0
"2724" "GSPC_rsi14" 0 0 0
"2725" "XLF_BSESN_price_ratio" 0 0 0
"2726" "`XLE_GF=F_rsi14_ratio`" 0 0 0.001
"2727" "VIX_000001.SS_price_ratio" 0 0 0
"2728" "TYX_KS11_rsi14_ratio" 0 0 0
"2729" "`XLE_CC=F_rsi14_ratio`" 0 0 0
"2730" "`ZL=F_ZS=F_rsi14_ratio`" 0 0 0
"2731" "XLV_GSPTSE_price_ratio" 0 0 0
"2732" "`AORD_GC=F_price_ratio`" 0 0 0
"2733" "`AXJO_KC=F_price_ratio`" 0 0 0
"2734" "XLP_TNX_rsi14_ratio" 0 0 0
"2735" "GSPC_FTSE_rsi14_ratio" 0 0 0
"2736" "`HE=F_TLT_rsi14_ratio`" 0 0 0
"2737" "BVSP_KS11_rsi14_ratio" 0 0 0.001
"2738" "MXX_smacross" 0 0 0
"2739" "TNX_XHB_rsi14_ratio" 0 0 0
"2740" "`ZS=F_TLT_rsi14_ratio`" 0 0 0
"2741" "FCHI_MERV_price_ratio" 0 0 0
"2742" "`SB=F_LE=F_price_ratio`" 0 0 0
"2743" "`NYA_ZR=F_price_ratio`" 0 0 0
"2744" "TYX_XHB_rsi14_ratio" 0 0 0
"2745" "`CT=F_TLT_rsi14_ratio`" 0 0 0
"2746" "`CT=F_JKSE_price_ratio`" 0 0 0
"2747" "`BFX_CC=F_price_ratio`" 0 0 0
"2748" "`ZO=F_HO=F_price_ratio`" 0 0 0
"2749" "FVX_rsi14" 0 0 0
"2750" "STI_FTSE_rsi14_ratio" 0 0 0
"2751" "`CC=F_OJ=F_price_ratio`" 0 0 0
"2752" "`XLU_ZS=F_rsi14_ratio`" 0 0 0
"2753" "XLF_FVX_rsi14_ratio" 0 0 0
"2754" "`ZR=F_GF=F_price_ratio`" 0 0 0
"2755" "`CT=F_ZC=F_price_ratio`" 0 0 0
"2756" "XLB_N100_price_ratio" 0 0 0
"2757" "VIX_TYX_price_ratio" 0 0 0
"2758" "AXJO_000001.SS_price_ratio" 0 0 0
"2759" "IRX_SHY_rsi14_ratio" 0 0 0
"2760" "`AXJO_HG=F_rsi14_ratio`" 0 0 0
"2761" "XLV_XHB_price_ratio" 0 0 0
"2762" "`GSPC_ZL=F_rsi14_ratio`" 0 0 0
"2763" "`BFX_ZS=F_rsi14_ratio`" 0 0 0
"2764" "`ZO=F_FTSE_price_ratio`" 0 0 0
"2765" "`XLK_NG=F_rsi14_ratio`" 0 0 0
"2766" "`ZO=F_ZC=F_price_ratio`" 0 0 0
"2767" "BVSP_FVX_rsi14_ratio" 0 0 0
"2768" "`XLU_ZC=F_rsi14_ratio`" 0 0 0
"2769" "`FCHI_ZO=F_price_ratio`" 0 0 0
"2770" "`BSESN_NG=F_price_ratio`" 0 0 0
"2771" "`GSPTSE_OJ=F_price_ratio`" 0 0 0
"2772" "`GSPC_ZR=F_rsi14_ratio`" 0 0 0
"2773" "`OJ=F_SHY_rsi14_ratio`" 0 0 0
"2774" "RUT_MERV_rsi14_ratio" 0 0 0.001
"2775" "RUT_STI_price_ratio" 0 0 0
"2776" "`XLV_HO=F_rsi14_ratio`" 0 0 0
"2777" "`JKSE_SB=F_rsi14_ratio`" 0 0 0
"2778" "`BVSP_ZO=F_price_ratio`" 0 0 0
"2779" "`GDAXI_LE=F_price_ratio`" 0 0 0
"2780" "GDAXI_JKSE_price_ratio" 0 0 0
"2781" "`RUT_ZM=F_price_ratio`" 0 0 0
"2782" "`CL=F_SI=F_rsi14_ratio`" 0 0 0
"2783" "N225_SHY_price_ratio" 0 0 0
"2784" "AORD_KLSE_rsi14_ratio" 0 0 0.001
"2785" "`CT=F_000001.SS_rsi14_ratio`" 0 0 0
"2786" "XLU_BFX_price_ratio" 0 0 0
"2787" "`TWII_OJ=F_rsi14_ratio`" 0 0 0
"2788" "`ZL=F_NG=F_price_ratio`" 0 0 0
"2789" "`SI=F_HE=F_rsi14_ratio`" 0 0 0
"2790" "GSPTSE_NZ50_rsi14_ratio" 0 0 0
"2791" "XLE_FTSE_price_ratio" 0 0 0
"2792" "`HG=F_RB=F_rsi14_ratio`" 0 0 0
"2793" "`NG=F_HG=F_price_ratio`" 0 0 0
"2794" "`ZR=F_MERV_rsi14_ratio`" 0 0 0
"2795" "`ZM=F_NZ50_price_ratio`" 0 0 0
"2796" "KLSE_N225_price_ratio" 0 0 0
"2797" "`000001.SS_ZL=F_price_ratio`" 0 0 0
"2798" "IXIC_N225_rsi14_ratio" 0 0 0
"2799" "XLK_JKSE_rsi14_ratio" 0 0 0
"2800" "`CT=F_ZL=F_rsi14_ratio`" 0 0 0
"2801" "STI_TYX_price_ratio" 0 0 0
"2802" "XLB_KLSE_price_ratio" 0 0 0
"2803" "`FVX_NG=F_rsi14_ratio`" 0 0 0
"2804" "`XLE_LE=F_price_ratio`" 0 0 0
"2805" "XLE_IEF_rsi14_ratio" 0 0 0.001
"2806" "BSESN_FTSE_price_ratio" 0 0 0
"2807" "STI_JKSE_price_ratio" 0 0 0
"2808" "`KC=F_HO=F_rsi14_ratio`" 0 0 0
"2809" "`CC=F_RB=F_price_ratio`" 0 0 0
"2810" "`ZM=F_XHB_price_ratio`" 0 0 0
"2811" "`IXIC_HG=F_rsi14_ratio`" 0 0 0
"2812" "`XLY_ZR=F_price_ratio`" 0 0 0
"2813" "HSI_000001.SS_rsi14_ratio" 0 0 0
"2814" "NYA_IXIC_price_ratio" 0 0 0
"2815" "`NYA_KC=F_rsi14_ratio`" 0 0 0
"2816" "`NG=F_RB=F_price_ratio`" 0 0 0
"2817" "`GSPTSE_NG=F_rsi14_ratio`" 0 0 0
"2818" "AXJO_smacross" 0 0 0
"2819" "AORD_MXX_price_ratio" 0 0 0
"2820" "XAX_FVX_rsi14_ratio" 0 0 0
"2821" "`ZR=F_TNX_rsi14_ratio`" 0 0 0
"2822" "TNX_FTSE_rsi14_ratio" 0 0 0
"2823" "`ZR=F_ZS=F_rsi14_ratio`" 0 0 0
"2824" "`GC=F_GF=F_price_ratio`" 0 0 0
"2825" "`BSESN_GF=F_price_ratio`" 0 0 0
"2826" "DJI_STI_rsi14_ratio" 0 0 0
"2827" "`XLV_CT=F_rsi14_ratio`" 0 0 0
"2828" "XLK_SHY_rsi14_ratio" 0 0 0
"2829" "`CL=F_GF=F_price_ratio`" 0 0 0
"2830" "`MXX_ZR=F_rsi14_ratio`" 0 0 0
"2831" "GSPC_FTSE_price_ratio" 0 0 0
"2832" "`HG=F_TLT_rsi14_ratio`" 0 0 0
"2833" "`ZL=F_ZC=F_rsi14_ratio`" 0 0 0.001
"2834" "XLF_DJI_price_ratio" 0 0 0
"2835" "`DJI_LE=F_rsi14_ratio`" 0 0 0
"2836" "DJI_TLT_rsi14_ratio" 0 0 0
"2837" "`XLE_SB=F_rsi14_ratio`" 0 0 0
"2838" "XAX_IEF_rsi14_ratio" 0 0 0
"2839" "XLB_VIX_price_ratio" 0 0 0
"2840" "XLB_AORD_price_ratio" 0 0 0
"2841" "`XLU_ZR=F_price_ratio`" 0 0 0
"2842" "`BSESN_ZO=F_price_ratio`" 0 0 0
"2843" "`XLF_GF=F_rsi14_ratio`" 0 0 0
"2844" "`KC=F_N225_rsi14_ratio`" 0 0 0
"2845" "`XLI_ZR=F_rsi14_ratio`" 0 0 0
"2846" "`XLK_KC=F_rsi14_ratio`" 0 0 0
"2847" "`000001.SS_ZC=F_rsi14_ratio`" 0 0 0
"2848" "GSPTSE_SHY_price_ratio" 0 0 0
"2849" "`AORD_GF=F_rsi14_ratio`" 0 0 0
"2850" "MXX_GSPTSE_price_ratio" 0 0 0
"2851" "`AORD_ZM=F_rsi14_ratio`" 0 0 0
"2852" "XAX_FCHI_rsi14_ratio" 0 0 0
"2853" "IXIC_BVSP_price_ratio" 0 0 0
"2854" "XLI_N100_rsi14_ratio" 0 0 0
"2855" "XAX_FCHI_price_ratio" 0 0 0
"2856" "`XLF_HG=F_price_ratio`" 0 0 0
"2857" "`TNX_OJ=F_rsi14_ratio`" 0 0 0
"2858" "`XLB_HG=F_price_ratio`" 0 0 0
"2859" "XLI_IXIC_price_ratio" 0 0 0
"2860" "`CC=F_HE=F_price_ratio`" 0 0 0
"2861" "`XLF_CL=F_rsi14_ratio`" 0 0 0
"2862" "`STI_CC=F_price_ratio`" 0 0 0
"2863" "`XLF_SB=F_price_ratio`" 0 0 0
"2864" "GSPC_000001.SS_price_ratio" 0 0 0
"2865" "`XLI_HE=F_rsi14_ratio`" 0 0 0
"2866" "NYA_TYX_rsi14_ratio" 0 0 0
"2867" "`DJI_SB=F_rsi14_ratio`" 0 0 0
"2868" "N100_TWII_rsi14_ratio" 0 0 0
"2869" "`VIX_HO=F_rsi14_ratio`" 0 0 0
"2870" "NYA_AXJO_rsi14_ratio" 0 0 0
"2871" "XAX_NYA_rsi14_ratio" 0 0 0
"2872" "`TNX_HG=F_rsi14_ratio`" 0 0 0
"2873" "`XLP_KC=F_price_ratio`" 0 0 0
"2874" "`ZO=F_SI=F_rsi14_ratio`" 0 0 0
"2875" "`XLK_HG=F_rsi14_ratio`" 0 0 0
"2876" "`ZR=F_TWII_rsi14_ratio`" 0 0 0
"2877" "TWII_IEF_rsi14_ratio" 0 0 0
"2878" "RUT_MERV_price_ratio" 0 0 0
"2879" "`GDAXI_HE=F_price_ratio`" 0 0.001 0
"2880" "BFX_XHB_rsi14_ratio" 0 0 0
"2881" "`XAX_OJ=F_rsi14_ratio`" 0 0 0
"2882" "`CC=F_GSPTSE_price_ratio`" 0 0 0
"2883" "`XLF_KC=F_rsi14_ratio`" 0 0 0
"2884" "N100_TYX_price_ratio" 0 0 0
"2885" "XAX_XHB_price_ratio" 0 0 0
"2886" "XAX_BVSP_rsi14_ratio" 0 0 0
"2887" "XLY_N225_price_ratio" 0 0 0
"2888" "TWII_N225_price_ratio" 0 0 0
"2889" "NYA_FVX_rsi14_ratio" 0 0 0
"2890" "`HSI_ZM=F_price_ratio`" 0 0 0
"2891" "`XLI_KE=F_rsi14_ratio`" 0 0 0
"2892" "`NYA_ZS=F_price_ratio`" 0 0 0
"2893" "`GDAXI_NG=F_price_ratio`" 0 0 0
"2894" "RUT_XLP_price_ratio" 0 0 0
"2895" "XLY_IEF_rsi14_ratio" 0 0 0
"2896" "`TWII_HE=F_price_ratio`" 0 0 0
"2897" "TWII_NZ50_price_ratio" 0 0 0
"2898" "`IRX_HG=F_rsi14_ratio`" 0 0 0.001
"2899" "FCHI_IEF_rsi14_ratio" 0 0 0
"2900" "GDAXI_TWII_price_ratio" 0 0 0
"2901" "`CL=F_ZS=F_price_ratio`" 0 0 0
"2902" "`STI_ZR=F_price_ratio`" 0 0 0
"2903" "SHY_rsi14" 0 0 0
"2904" "TNX_KS11_rsi14_ratio" 0 0 0
"2905" "`AORD_RB=F_price_ratio`" 0 0 0
"2906" "N100_TWII_price_ratio" 0 0 0
"2907" "`XLB_HO=F_rsi14_ratio`" 0 0 0
"2908" "XAX_TYX_rsi14_ratio" 0 0 0
"2909" "RUT_DJI_price_ratio" 0 0 0
"2910" "`FVX_GF=F_rsi14_ratio`" 0 0 0
"2911" "`KLSE_OJ=F_price_ratio`" 0 0 0
"2912" "`TNX_LE=F_rsi14_ratio`" 0 0 0
"2913" "XLE_BVSP_price_ratio" 0 0 0
"2914" "`IXIC_HE=F_rsi14_ratio`" 0 0 0
"2915" "GSPTSE_000001.SS_price_ratio" 0 0 0
"2916" "`N100_GF=F_price_ratio`" 0 0 0
"2917" "`JKSE_LE=F_price_ratio`" 0 0 0
"2918" "`NG=F_HG=F_rsi14_ratio`" 0 0 0
"2919" "`KC=F_SB=F_price_ratio`" 0 0 0
"2920" "`FTSE_ZS=F_price_ratio`" 0 0 0
"2921" "`MERV_ZC=F_rsi14_ratio`" 0 0 0
"2922" "`GC=F_OJ=F_rsi14_ratio`" 0 0 0
"2923" "`000001.SS_HO=F_rsi14_ratio`" 0 0 0
"2924" "`BFX_OJ=F_price_ratio`" 0 0 0
"2925" "`000001.SS_NG=F_price_ratio`" 0 0 0
"2926" "`CT=F_KS11_rsi14_ratio`" 0 0 0
"2927" "`CC=F_000001.SS_price_ratio`" 0 0 0
"2928" "KLSE_KS11_rsi14_ratio" 0 0 0
"2929" "`DJI_HE=F_price_ratio`" 0 0 0
"2930" "`BSESN_CL=F_price_ratio`" 0 0 0
"2931" "`CL=F_NZ50_rsi14_ratio`" 0 0 0
"2932" "`N100_CC=F_rsi14_ratio`" 0 0 0
"2933" "XLU_KS11_price_ratio" 0 0 0
"2934" "`XLB_HE=F_price_ratio`" 0 0 0
"2935" "`HSI_KC=F_price_ratio`" 0 0 0
"2936" "`IXIC_HO=F_price_ratio`" 0 0 0
"2937" "`TNX_GF=F_price_ratio`" 0 0 0
"2938" "`KS11_NG=F_rsi14_ratio`" 0 0 0
"2939" "VIX_NZ50_rsi14_ratio" 0 0 0
"2940" "GSPC_STI_price_ratio" 0 0 0
"2941" "`CC=F_KLSE_rsi14_ratio`" 0 0 0
"2942" "`RUT_ZS=F_rsi14_ratio`" 0 0 0
"2943" "`XLE_ZR=F_price_ratio`" 0 0 0
"2944" "`FTSE_SI=F_rsi14_ratio`" 0 0 0
"2945" "`MXX_NG=F_rsi14_ratio`" 0 0 0
"2946" "XLE_XLU_price_ratio" 0 0 0
"2947" "`HG=F_KE=F_price_ratio`" 0 0 0
"2948" "`ZM=F_CL=F_price_ratio`" 0 0 0
"2949" "`MXX_ZL=F_rsi14_ratio`" 0 0 0
"2950" "`XLV_ZO=F_rsi14_ratio`" 0 0 0
"2951" "XLV_MXX_price_ratio" 0 0 0
"2952" "XLU_STI_price_ratio" 0 0 0
"2953" "XAX_N100_rsi14_ratio" 0 0 0
"2954" "`MERV_HE=F_rsi14_ratio`" 0 0 0
"2955" "RUT_TLT_rsi14_ratio" 0 0 0
"2956" "`GF=F_NZ50_price_ratio`" 0 0 0
"2957" "BFX_XHB_price_ratio" 0 0 0
"2958" "FCHI_TYX_rsi14_ratio" 0 0 0
"2959" "XAX_TWII_rsi14_ratio" 0 0 0
"2960" "IXIC_TLT_rsi14_ratio" 0 0 0
"2961" "`NYA_ZO=F_rsi14_ratio`" 0 0 0
"2962" "`KS11_SI=F_price_ratio`" 0 0 0
"2963" "`RUT_KC=F_rsi14_ratio`" 0 0 0
"2964" "TWII_N225_rsi14_ratio" 0 0 0
"2965" "`GSPC_ZR=F_price_ratio`" 0 0 0
"2966" "NYA_SHY_rsi14_ratio" 0 0 0
"2967" "`KC=F_TNX_rsi14_ratio`" 0 0 0.001
"2968" "NYA_FVX_price_ratio" 0 0 0
"2969" "`KC=F_NG=F_price_ratio`" 0 0 0
"2970" "XLB_IEF_rsi14_ratio" 0 0 0
"2971" "KLSE_VIX_rsi14_ratio" 0 0 0
"2972" "`FVX_HG=F_price_ratio`" 0 0 0
"2973" "`AXJO_LE=F_rsi14_ratio`" 0 0 0
"2974" "`VIX_RB=F_price_ratio`" 0 0 0
"2975" "NYA_IRX_rsi14_ratio" 0 0 0
"2976" "`FCHI_ZM=F_price_ratio`" 0 0 0
"2977" "`XLF_NG=F_rsi14_ratio`" 0 0 0
"2978" "`ZC=F_NZ50_price_ratio`" 0 0 0
"2979" "GDAXI_STI_rsi14_ratio" 0 0 0
"2980" "GDAXI_GSPTSE_price_ratio" 0 0 0
"2981" "HSI_VIX_price_ratio" 0 0 0
"2982" "`GDAXI_SI=F_price_ratio`" 0 0 0
"2983" "nth_wday_month1th_6_of_7" 0 0 0
"2984" "VIX.Close" 0 0 0
"2985" "`XLB_ZR=F_price_ratio`" 0 0 0
"2986" "`VIX_ZS=F_price_ratio`" 0 0 0
"2987" "XLP_XLV_price_ratio" 0 0 0
"2988" "`IXIC_HG=F_price_ratio`" 0 0 0
"2989" "`TYX_SB=F_rsi14_ratio`" 0 0 0
"2990" "`XLK_SI=F_price_ratio`" 0 0 0
"2991" "`VIX_LE=F_price_ratio`" 0 0 0
"2992" "`GF=F_XHB_price_ratio`" 0 0 0
"2993" "`MXX_ZO=F_price_ratio`" 0 0 0
"2994" "MERV_XHB_price_ratio" 0 0 0
"2995" "N225_000001.SS_rsi14_ratio" 0 0 0
"2996" "BVSP_N225_rsi14_ratio" 0 0 0
"2997" "TNX_JKSE_rsi14_ratio" 0 0 0
"2998" "`NYA_HG=F_price_ratio`" 0 0 0
"2999" "`HG=F_IEF_rsi14_ratio`" 0 0 0
"3000" "`CT=F_GC=F_rsi14_ratio`" 0 0 0
"3001" "RUT_XLK_price_ratio" 0 0 0
"3002" "DJI_HSI_rsi14_ratio" 0 0 0
"3003" "`SB=F_IEF_price_ratio`" 0 0 0
"3004" "`XAX_KE=F_rsi14_ratio`" 0 0 0
"3005" "`MXX_ZC=F_rsi14_ratio`" 0 0 0
"3006" "XLI_BVSP_rsi14_ratio" 0 0 0
"3007" "RUT_JKSE_rsi14_ratio" 0 0 0
"3008" "`N100_LE=F_price_ratio`" 0 0 0
"3009" "TYX_JKSE_rsi14_ratio" 0 0 0
"3010" "`HG=F_LE=F_price_ratio`" 0 0 0
"3011" "`HSI_HE=F_price_ratio`" 0 0 0
"3012" "GDAXI_MXX_price_ratio" 0 0 0
"3013" "`GSPC_ZS=F_rsi14_ratio`" 0 0 0
"3014" "`AXJO_ZC=F_rsi14_ratio`" 0 0 0
"3015" "`XLP_GF=F_rsi14_ratio`" 0 0 0
"3016" "FCHI_HSI_price_ratio" 0 0 0
"3017" "IEF_XHB_rsi14_ratio" 0 0 0
"3018" "BFX_STI_price_ratio" 0 0 0
"3019" "BVSP_TWII_price_ratio" 0 0 0
"3020" "`GDAXI_HO=F_rsi14_ratio`" 0 0 0
"3021" "XLU_N225_price_ratio" 0 0 0
"3022" "`CL=F_OJ=F_rsi14_ratio`" 0 0 0.001
"3023" "N100_STI_price_ratio" 0 0 0
"3024" "`XLE_CT=F_price_ratio`" 0 0 0
"3025" "KLSE_000001.SS_price_ratio" 0 0 0
"3026" "XAX_AXJO_price_ratio" 0 0 0
"3027" "`AORD_ZO=F_price_ratio`" 0 0 0
"3028" "XAX_NYA_price_ratio" 0 0 0
"3029" "XAX_000001.SS_price_ratio" 0 0 0
"3030" "`IXIC_ZR=F_price_ratio`" 0 0 0
"3031" "`STI_HG=F_price_ratio`" 0 0 0
"3032" "XLY_JKSE_price_ratio" 0 0 0
"3033" "`HSI_HG=F_price_ratio`" 0 0 0
"3034" "`KLSE_SB=F_price_ratio`" 0 0 0
"3035" "XLF_IEF_rsi14_ratio" 0 0 0
"3036" "HSI_TYX_price_ratio" 0 0 0
"3037" "`BVSP_OJ=F_rsi14_ratio`" 0 0 0.001
"3038" "`BVSP_ZL=F_price_ratio`" 0 0 0
"3039" "BFX_KS11_rsi14_ratio" 0 0 0
"3040" "`BFX_ZO=F_rsi14_ratio`" 0 0 0
"3041" "KLSE_IEF_price_ratio" 0 0 0
"3042" "`N100_ZM=F_rsi14_ratio`" 0 0 0
"3043" "STI_000001.SS_rsi14_ratio" 0 0 0
"3044" "`ZC=F_GF=F_rsi14_ratio`" 0 0 0
"3045" "`KS11_SI=F_rsi14_ratio`" 0 0 0
"3046" "`BVSP_SB=F_price_ratio`" 0 0 0
"3047" "HSI_TLT_price_ratio" 0 0 0
"3048" "`AORD_SI=F_rsi14_ratio`" 0 0 0
"3049" "XAX_DJI_price_ratio" 0 0 0
"3050" "TYX_000001.SS_rsi14_ratio" 0 0 0
"3051" "HSI_BSESN_price_ratio" 0 0 0
"3052" "`N100_CT=F_rsi14_ratio`" 0 0 0
"3053" "NYA_KLSE_price_ratio" 0 0 0
"3054" "`RUT_CT=F_price_ratio`" 0 0 0
"3055" "`CC=F_SB=F_price_ratio`" 0 0 0
"3056" "`BSESN_HG=F_rsi14_ratio`" 0 0 0
"3057" "XAX_XLU_price_ratio" 0 0 0
"3058" "`XLV_ZC=F_rsi14_ratio`" 0 0 0
"3059" "NYA_AORD_price_ratio" 0 0 0
"3060" "`N100_NG=F_rsi14_ratio`" 0 0 0
"3061" "`FVX_HE=F_price_ratio`" 0 0 0
"3062" "XLP_AORD_price_ratio" 0 0 0
"3063" "GSPC_IRX_rsi14_ratio" 0 0 0
"3064" "`ZO=F_XHB_price_ratio`" 0 0 0
"3065" "KLSE_IRX_price_ratio" 0 0 0
"3066" "`BFX_GF=F_rsi14_ratio`" 0 0 0.001
"3067" "`STI_KC=F_price_ratio`" 0 0 0
"3068" "XLF_AORD_price_ratio" 0 0 0
"3069" "`ZR=F_BVSP_price_ratio`" 0 0 0
"3070" "MXX_BSESN_price_ratio" 0 0 0
"3071" "`STI_ZL=F_rsi14_ratio`" 0 0 0
"3072" "TYX_SHY_rsi14_ratio" 0 0 0
"3073" "`XLI_RB=F_rsi14_ratio`" 0 0 0
"3074" "XLP_IEF_price_ratio" 0 0 0
"3075" "N100_IEF_rsi14_ratio" 0 0 0
"3076" "`TWII_SB=F_price_ratio`" 0 0 0
"3077" "`DJI_RB=F_price_ratio`" 0 0 0
"3078" "XLI_GSPC_price_ratio" 0 0 0
"3079" "`SB=F_GC=F_rsi14_ratio`" 0 0 0
"3080" "XLI_MXX_price_ratio" 0 0 0
"3081" "XLB_FVX_rsi14_ratio" 0 0 0
"3082" "`SI=F_NZ50_rsi14_ratio`" 0 0 0
"3083" "KLSE_TLT_price_ratio" 0 0 0
"3084" "GDAXI_rsi14" 0 0 0
"3085" "`SI=F_KE=F_price_ratio`" 0 0 0
"3086" "XLK_XLU_rsi14_ratio" 0 0 0
"3087" "RUT_XHB_price_ratio" 0 0 0
"3088" "`XLB_ZO=F_rsi14_ratio`" 0 0 0
"3089" "N100_KLSE_rsi14_ratio" 0 0 0
"3090" "`KC=F_HG=F_price_ratio`" 0 0 0
"3091" "`AORD_ZO=F_rsi14_ratio`" 0 0 0
"3092" "`IRX_ZO=F_price_ratio`" 0 0 0
"3093" "`FCHI_ZM=F_rsi14_ratio`" 0 0 0
"3094" "`CC=F_KS11_rsi14_ratio`" 0 0 0
"3095" "`000001.SS_ZS=F_price_ratio`" 0 0 0
"3096" "`IXIC_CL=F_price_ratio`" 0 0 0
"3097" "BVSP_SHY_price_ratio" 0 0 0
"3098" "`XLE_KE=F_rsi14_ratio`" 0 0 0
"3099" "`HG=F_GC=F_price_ratio`" 0 0 0
"3100" "`FCHI_KE=F_price_ratio`" 0 0 0
"3101" "`AXJO_ZM=F_rsi14_ratio`" 0 0 0
"3102" "`KC=F_MERV_rsi14_ratio`" 0 0 0
"3103" "`KS11_HG=F_price_ratio`" 0 0 0
"3104" "`ZC=F_HG=F_rsi14_ratio`" 0 0 0
"3105" "TWII_000001.SS_rsi14_ratio" 0 0 0
"3106" "AORD_XHB_price_ratio" 0 0 0
"3107" "AORD_FVX_rsi14_ratio" 0 0 0
"3108" "N100_BVSP_rsi14_ratio" 0 0 0
"3109" "`FVX_GC=F_price_ratio`" 0 0 0
"3110" "IXIC_BSESN_price_ratio" 0 0 0
"3111" "AXJO_N225_rsi14_ratio" 0 0 0
"3112" "NYA_JKSE_rsi14_ratio" 0 0 0
"3113" "`GDAXI_ZL=F_rsi14_ratio`" 0 0 0
"3114" "`ZC=F_SI=F_rsi14_ratio`" 0 0 0
"3115" "GDAXI_000001.SS_rsi14_ratio" 0 0 0
"3116" "`NYA_OJ=F_rsi14_ratio`" 0 0 0
"3117" "N100_KLSE_price_ratio" 0 0 0
"3118" "`N225_HE=F_rsi14_ratio`" 0 0 0
"3119" "`XLK_ZO=F_rsi14_ratio`" 0 0 0
"3120" "`RUT_ZO=F_rsi14_ratio`" 0 0 0
"3121" "XLI_XLP_rsi14_ratio" 0 0 0
"3122" "IXIC_IEF_rsi14_ratio" 0 0 0
"3123" "`NG=F_KE=F_price_ratio`" 0 0 0
"3124" "`FVX_RB=F_price_ratio`" 0 0 0
"3125" "`ZM=F_GC=F_rsi14_ratio`" 0 0 0
"3126" "`IXIC_ZL=F_rsi14_ratio`" 0 0 0
"3127" "CT.F_rsi14" 0 0 0
"3128" "`AXJO_CL=F_rsi14_ratio`" 0 0 0
"3129" "`ZO=F_ZM=F_price_ratio`" 0 0 0
"3130" "HSI_IEF_price_ratio" 0 0 0
"3131" "`ZL=F_IEF_rsi14_ratio`" 0 0 0
"3132" "XLB_SHY_rsi14_ratio" 0 0 0
"3133" "BFX_TNX_rsi14_ratio" 0 0 0
"3134" "XAX_JKSE_price_ratio" 0 0 0
"3135" "`GDAXI_HG=F_rsi14_ratio`" 0 0 0
"3136" "`XLP_ZC=F_rsi14_ratio`" 0 0 0
"3137" "`KS11_RB=F_rsi14_ratio`" 0 0 0
"3138" "AORD_TWII_rsi14_ratio" 0 0 0
"3139" "BVSP_TNX_rsi14_ratio" 0 0 0
"3140" "`GDAXI_KE=F_rsi14_ratio`" 0 0 0
"3141" "GSPC_MXX_price_ratio" 0 0 0
"3142" "FCHI_TLT_price_ratio" 0 0 0
"3143" "RUT_AXJO_price_ratio" 0 0 0
"3144" "RUT_TNX_rsi14_ratio" 0 0 0
"3145" "XLB_FCHI_price_ratio" 0 0 0
"3146" "XLI_NZ50_rsi14_ratio" 0 0 0
"3147" "XLB_N225_price_ratio" 0 0 0
"3148" "`MXX_SI=F_price_ratio`" 0 0 0
"3149" "MXX_TNX_rsi14_ratio" 0 0 0
"3150" "`XLV_ZS=F_price_ratio`" 0 0 0
"3151" "DJI_AXJO_rsi14_ratio" 0 0 0
"3152" "`TYX_KE=F_rsi14_ratio`" 0 0 0
"3153" "`XLE_KE=F_price_ratio`" 0 0 0
"3154" "BSESN_TLT_rsi14_ratio" 0 0 0
"3155" "N225_smacross" 0 0 0
"3156" "`HSI_NG=F_price_ratio`" 0 0 0
"3157" "XLB_XLK_price_ratio" 0 0 0
"3158" "XLU_FVX_price_ratio" 0 0 0
"3159" "`BVSP_ZM=F_price_ratio`" 0 0 0
"3160" "`000001.SS_OJ=F_price_ratio`" 0 0 0
"3161" "XLP_TWII_price_ratio" 0 0 0
"3162" "AXJO_KS11_price_ratio" 0 0 0
"3163" "`XLB_ZC=F_price_ratio`" 0 0 0
"3164" "AORD_IEF_rsi14_ratio" 0 0 0
"3165" "`CC=F_CT=F_price_ratio`" 0 0 0
"3166" "XLI_FTSE_price_ratio" 0 0 0
"3167" "`XLY_CT=F_rsi14_ratio`" 0 0 0
"3168" "`BVSP_HO=F_price_ratio`" 0 0 0
"3169" "`RB=F_IEF_rsi14_ratio`" 0 0 0
"3170" "AXJO_STI_price_ratio" 0 0 0
"3171" "STI_TNX_rsi14_ratio" 0 0 0
"3172" "NYA_TNX_price_ratio" 0 0 0
"3173" "`CC=F_TYX_price_ratio`" 0 0 0
"3174" "VIX_FTSE_rsi14_ratio" 0 0 0
"3175" "XLE_VIX_price_ratio" 0 0 0
"3176" "`FVX_ZC=F_rsi14_ratio`" 0 0 0
"3177" "STI_BSESN_price_ratio" 0 0 0
